id,year,month,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
331,2018,12,2,2,8.0,0,38.0,1.0,2,1.0,1,8333.0
332,2017,1,2,2,4.14672601405319,0,40.96771598007,0.0,3,1.0,0,7054.6438534377
333,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
334,2018,1,2,1,4.7707968745634,0,40.8104297959568,0.0,2,1.0,1,6573.34496751579
335,2017,1,2,1,2.0,1,40.0,5.0,0,0.0,0,7500.0
336,2017,1,2,1,5.1123523004772995,1,41.3585499125058,0.0,3,0.0,0,5646.2061948051905
337,2017,12,2,1,4.0291038961039005,0,39.312430400059704,0.0,0,0.0,0,5859.638611291489
338,2017,12,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
339,2018,12,2,4,1.0,1,40.0,1.0,2,1.0,0,10083.0
340,2017,12,2,6,4.0,0,45.0,0.0,2,0.0,0,4125.0
341,2018,12,2,2,8.0,0,38.0,0.0,3,0.0,0,5416.0
342,2017,1,2,7,5.0,1,40.0,0.0,2,0.0,1,7166.0
343,2017,12,2,5,5.0,1,40.0,1.0,2,1.0,1,7916.0
344,2018,12,2,0,2.0,0,45.0,5.0,2,1.0,1,4750.0
345,2017,12,2,1,4.40575169812128,0,41.2008068716629,5.0,2,1.0,1,7513.610263884441
346,2017,1,2,2,5.0,1,40.0,0.0,1,1.0,1,8333.0
347,2017,12,2,4,5.0,1,40.0,1.0,2,0.0,0,7166.0
348,2017,1,2,1,5.0,1,40.0,0.0,2,0.0,1,7166.0
349,2017,1,2,7,4.0,0,40.0,1.0,2,1.0,1,8833.0
350,2017,12,2,4,10.0,1,45.0,0.0,3,0.0,0,8750.0
351,2018,12,2,6,1.0,0,40.0,0.0,1,0.0,0,3666.0
352,2017,12,2,6,1.0,0,40.0,0.0,2,1.0,0,4166.0
353,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
354,2018,1,2,2,1.0,0,40.0,0.0,2,1.0,1,7166.0
355,2018,12,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
356,2017,1,2,5,5.0,0,40.0,1.0,2,1.0,0,7166.0
357,2018,12,2,5,1.0,0,40.0,1.0,2,1.0,1,8666.0
358,2017,12,2,7,4.0,1,45.0,1.0,2,1.0,0,10625.0
359,2017,1,2,5,3.0,1,45.0,0.0,3,1.0,1,7500.0
360,2017,12,2,2,5.0,0,45.0,0.0,1,1.0,0,7000.0
361,2017,1,2,2,5.0,0,45.0,0.0,3,1.0,1,6083.0
362,2017,12,2,5,2.0,0,40.0,0.0,2,0.0,1,6083.0
363,2017,1,2,1,9.0,0,40.0,0.0,2,1.0,0,7708.0
364,2017,1,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
365,2017,1,2,7,3.68383333333333,1,40.5616666666667,5.0,1,1.0,1,7030.85866666667
366,2017,12,2,2,2.0,0,40.0,1.0,2,0.0,1,6250.0
367,2017,1,2,7,6.0,0,40.0,1.0,3,0.0,1,9250.0
368,2017,12,2,2,9.0,0,38.0,0.0,0,0.0,1,9250.0
369,2017,12,2,2,4.0,0,44.0,1.0,2,0.0,1,10000.0
370,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
371,2017,12,2,1,4.0,0,40.0,2.0,0,0.0,0,10416.0
372,2017,12,2,2,5.0,0,40.0,3.0,3,1.0,1,7166.0
373,2017,12,2,2,4.46140457800713,0,41.3329660943632,1.0,1,1.0,1,6907.57303257853
374,2017,1,2,2,5.0,0,40.0,0.0,3,1.0,1,7166.0
375,2017,12,2,5,6.0,1,45.0,0.0,3,0.0,0,4166.0
376,2017,12,2,2,6.32895634920635,0,43.6386674991675,4.0,3,1.0,1,7357.5181125541085
377,2017,1,2,7,2.98211111111111,0,40.8218095238095,1.0,2,0.0,0,8028.707136796541
378,2017,1,2,2,4.99722354162143,1,40.37841704462829,0.0,3,1.0,1,7366.409174996129
379,2017,12,0,1,5.0,1,40.0,5.0,3,1.0,0,7166.0
380,2017,12,2,2,2.0,0,40.0,0.0,3,0.0,0,8916.0
381,2018,12,0,5,5.0,0,40.0,0.0,2,0.0,1,7166.0
382,2017,12,2,1,4.7707968745634,0,40.8104297959568,0.0,2,1.0,1,6573.34496751579
383,2017,12,2,2,5.0,0,40.0,0.0,2,0.0,1,7166.0
384,2017,1,2,7,3.6403768853695295,0,41.6424829059829,1.0,3,1.0,1,6472.8557033208
385,2017,1,2,2,8.0,0,45.0,5.0,2,0.0,0,10000.0
386,2018,12,0,2,5.0,0,40.0,5.0,2,1.0,0,7166.0
387,2017,1,2,2,5.0,0,40.0,2.0,1,0.0,1,7166.0
388,2017,12,2,2,7.0,0,40.0,0.0,2,1.0,0,4333.0
389,2017,1,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
390,2018,12,0,1,2.0,0,40.0,1.0,2,1.0,0,8000.0
391,2017,12,2,2,5.0,0,40.0,0.0,3,1.0,0,7166.0
392,2017,12,2,1,7.0,0,45.0,0.0,1,1.0,0,4750.0
393,2017,1,2,6,4.0,0,45.0,0.0,2,0.0,1,5916.0
394,2017,12,2,2,3.0,0,45.0,0.0,1,1.0,0,7666.0
395,2018,12,2,2,5.0,1,40.0,0.0,1,1.0,1,7166.0
396,2017,1,2,2,3.0,0,40.0,0.0,3,1.0,0,7500.0
397,2017,1,2,1,1.0,0,40.0,0.0,2,0.0,0,5000.0
398,2018,12,2,2,5.0,0,40.0,0.0,3,0.0,0,7166.0
399,2017,1,2,2,3.0,0,45.0,1.0,2,1.0,1,8366.0
400,2017,12,2,2,2.0,0,40.0,0.0,1,1.0,1,6000.0
401,2017,1,2,2,3.0,0,40.0,4.0,2,0.0,1,8833.0
402,2017,1,2,1,2.0,0,40.0,0.0,2,1.0,0,3916.0
403,2017,1,2,7,6.0,0,40.0,2.0,2,1.0,1,5525.0
404,2017,12,2,1,5.0,0,40.0,1.0,2,0.0,0,7166.0
405,2018,12,2,5,2.0,1,40.0,0.0,3,1.0,1,5583.0
406,2017,12,2,2,3.0,1,40.0,0.0,3,0.0,1,8916.0
407,2017,12,2,1,7.410369047619049,1,40.1675,5.0,2,0.0,1,9016.48370238095
408,2017,1,2,2,3.7039904475605696,1,41.498917832714206,0.0,2,1.0,1,7098.14087297353
409,2018,1,2,1,6.0,0,40.0,0.0,3,0.0,0,6150.0
410,2017,1,2,2,5.10358453416377,0,41.130448574327296,5.0,2,1.0,1,7636.39359304152
411,2017,1,2,1,4.59463492063492,0,41.0544444444445,2.0,3,1.0,0,8160.50100901876
412,2017,12,2,6,1.0,0,45.0,5.0,3,0.0,1,4833.0
413,2017,12,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
414,2017,12,2,2,4.46140457800713,0,41.3329660943632,1.0,1,1.0,1,6907.57303257853
415,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
416,2018,12,0,1,4.764850649350651,0,39.823333333333295,5.0,2,0.0,1,7236.80011111111
417,2017,1,2,2,4.0,0,37.0,2.0,0,1.0,1,6666.0
418,2017,1,2,1,2.0,0,40.0,0.0,2,1.0,1,4166.0
419,2017,1,2,2,3.7938440170940204,0,41.7742007517336,1.0,1,1.0,0,6665.20689130314
420,2017,1,2,4,5.09988474107592,1,41.8694997779998,0.0,2,0.0,1,7272.1812507313
421,2017,1,2,1,4.53021967601617,1,42.3697304628169,0.0,2,1.0,1,7637.12788931453
422,2017,12,2,4,4.0,1,40.0,1.0,3,1.0,1,5583.0
423,2017,12,2,2,3.9575787416884203,0,40.301676911036,0.0,0,0.0,0,6279.98915233786
424,2017,12,2,2,5.0,0,38.0,0.0,1,1.0,1,7083.0
425,2017,1,2,2,10.0,0,40.0,0.0,2,1.0,1,4273.0
426,2018,12,2,2,6.0,1,40.0,2.0,1,1.0,0,8666.0
427,2017,12,2,2,7.0,1,40.0,0.0,2,1.0,1,4166.0
428,2017,1,2,1,2.0,0,40.0,1.0,2,1.0,1,7916.0
429,2017,1,2,6,3.81350518925519,0,41.079518402349294,0.0,2,1.0,1,5877.59237340953
430,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
431,2017,12,2,2,4.2633494220164705,0,41.325061878877705,2.0,2,1.0,0,6644.85170744648
432,2017,12,2,1,4.07064526629927,0,40.8332818137705,0.0,0,0.0,0,6749.64577467426
433,2017,12,2,6,5.0,0,40.0,1.0,2,1.0,1,5916.0
434,2017,1,2,2,4.0,0,38.0,1.0,2,1.0,0,5133.0
435,2017,12,2,1,4.45645192422728,0,40.8940884054592,0.0,2,1.0,0,6564.939162516
436,2017,1,2,1,8.0,0,45.0,0.0,2,1.0,0,5416.0
437,2017,1,2,7,2.30782462761824,0,40.7709312261076,0.0,1,1.0,1,6439.1132741787
438,2017,12,2,2,3.9575787416884203,0,40.301676911036,0.0,0,0.0,0,6279.98915233786
439,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
440,2018,12,2,4,3.83342692615636,1,41.0924308311975,0.0,2,0.0,0,7453.70183868621
441,2017,12,2,6,1.0,0,40.0,0.0,0,0.0,1,5166.0
442,2017,12,2,1,6.70029678654679,1,41.3685785048285,0.0,3,1.0,1,6923.15833849484
443,2017,1,2,2,10.0,0,45.0,5.0,0,0.0,0,6666.0
444,2017,12,2,1,4.78393032736957,1,40.6144070291164,0.0,2,1.0,0,7187.743093820491
445,2017,1,2,2,4.598758721670491,0,40.1861196524064,2.0,0,0.0,1,6496.7882358752295
446,2018,12,2,6,2.6035428833578,0,41.645859281460794,0.0,2,0.0,0,6660.982690796271
447,2017,1,2,2,7.0,0,40.0,0.0,2,1.0,0,5416.0
448,2017,12,2,2,1.0,0,45.0,0.0,2,1.0,0,5458.0
449,2017,12,2,4,5.0,1,40.0,0.0,2,1.0,0,7166.0
450,2017,12,2,2,7.0,1,40.0,0.0,2,1.0,1,7500.0
451,2017,1,2,1,2.90026345876346,0,40.3882857142857,0.0,1,0.0,0,5794.37218578644
452,2018,1,2,6,5.0,0,40.0,2.0,3,1.0,1,4166.0
453,2018,1,2,2,0.0,0,42.0,0.0,0,0.0,0,5666.0
454,2018,1,2,2,5.0,0,40.0,0.0,3,1.0,1,7166.0
455,2017,12,2,2,4.9070636832688095,0,40.727005354549604,0.0,0,0.0,1,6600.64001429953
456,2017,12,2,2,10.0,0,40.0,0.0,2,1.0,1,6916.0
457,2017,12,2,1,3.86503246607194,0,40.8450942285269,1.0,2,1.0,1,7379.26331235547
458,2018,12,2,1,5.0,0,40.0,1.0,2,0.0,0,7166.0
459,2017,12,2,2,4.64083006561005,0,41.114137565130896,0.0,2,1.0,1,7052.09183260453
460,2017,12,2,2,3.7039904475605696,1,41.498917832714206,0.0,2,1.0,1,7098.14087297353
461,2017,1,2,4,3.72166666666667,1,40.146666666666704,5.0,3,1.0,0,6636.57395238095
462,2017,1,2,6,1.4938809523809498,0,43.1667557720058,0.0,3,1.0,0,5468.57103571429
463,2017,1,2,5,1.0,0,40.0,2.0,2,1.0,0,9583.0
464,2017,12,2,2,4.4783951490631795,0,40.3792591376114,2.0,2,1.0,1,7887.355291386909
465,2017,12,2,2,4.0,0,40.0,5.0,2,1.0,1,10500.0
466,2017,1,2,2,3.0,0,40.0,0.0,2,1.0,1,8750.0
467,2017,1,2,2,1.0,0,38.0,1.0,2,1.0,1,5750.0
468,2017,1,2,2,5.074382395382389,0,41.7832896825397,1.0,3,0.0,1,6984.57825036075
469,2017,1,2,2,5.0,0,40.0,0.0,3,0.0,0,8166.0
470,2017,1,2,2,5.0,0,40.0,1.0,1,0.0,1,7166.0
471,2017,1,2,7,7.0,0,40.0,0.0,3,0.0,1,9583.0
472,2017,12,2,2,6.0,0,40.0,0.0,0,0.0,0,7500.0
473,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,1,7166.0
474,2017,12,2,2,1.0,0,37.0,2.0,0,0.0,0,6250.0
475,2017,1,2,5,5.0,0,40.0,1.0,3,1.0,0,9083.0
476,2017,1,2,1,4.0,0,40.0,1.0,2,0.0,0,9000.0
477,2018,12,2,2,7.0,0,38.0,0.0,2,0.0,1,6833.0
478,2017,12,2,2,4.461640755047309,0,40.152488846653206,1.0,0,0.0,0,7471.898268169721
479,2017,1,2,5,5.0,1,40.0,0.0,2,0.0,1,7166.0
480,2017,1,2,1,0.0,0,45.0,5.0,2,1.0,0,8333.0
481,2018,12,2,1,5.0,1,40.0,1.0,2,1.0,1,7166.0
482,2017,1,2,5,4.391571428571431,1,40.088333333333296,1.0,2,1.0,1,6480.76080952381
483,2017,1,2,1,4.11272897715222,0,40.8092582064971,0.0,2,0.0,0,6967.32449087088
484,2017,12,2,1,2.0,0,40.0,0.0,1,0.0,0,3912.0
485,2018,12,2,2,5.0,0,40.0,0.0,0,0.0,0,7166.0
486,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
487,2017,1,0,2,7.64366666666667,1,40.39,5.0,2,0.0,1,9374.58
488,2018,12,2,2,4.99722354162143,1,40.37841704462829,0.0,3,1.0,1,7366.409174996129
489,2018,12,2,1,5.0,0,40.0,1.0,2,1.0,1,7166.0
490,2017,1,2,2,4.0,0,40.0,0.0,1,1.0,1,6666.0
491,2018,12,2,7,3.97975263806571,0,40.5721818831041,5.0,2,1.0,0,8183.66322334963
492,2017,1,2,2,10.0,0,40.0,5.0,2,1.0,0,7916.0
493,2018,12,2,6,1.0,0,40.0,1.0,3,0.0,0,6250.0
494,2018,1,2,1,1.0,0,40.0,1.0,0,0.0,0,5416.0
495,2017,1,2,1,3.0,0,40.0,0.0,2,1.0,0,4791.0
496,2017,12,2,1,1.0,0,40.0,0.0,0,0.0,1,6666.0
497,2018,12,2,4,5.96611904761905,1,40.7016666666667,3.0,3,1.0,1,6957.961535714289
498,2019,1,2,4,3.20009645909646,1,43.7943998811646,0.0,1,0.0,0,6801.80918284493
499,2017,1,2,2,10.0,0,40.0,0.0,0,0.0,1,6666.0
500,2018,12,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
501,2018,12,2,2,5.0,0,40.0,2.0,2,1.0,0,7333.0
502,2017,12,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
503,2017,1,2,2,5.0,1,40.0,0.0,0,0.0,1,7166.0
504,2017,12,0,2,5.0,1,40.0,1.0,3,1.0,1,7166.0
505,2017,12,2,2,6.0,0,45.0,0.0,2,1.0,0,7916.0
506,2017,1,0,3,5.0,0,40.0,5.0,2,1.0,1,7166.0
507,2017,1,2,1,3.0,1,40.0,0.0,2,1.0,1,7166.0
508,2017,12,2,2,4.91772177201024,1,40.695877132686206,5.0,2,1.0,1,7731.14390465391
509,2017,12,2,2,2.13180029315559,0,38.9872766343826,0.0,0,1.0,1,8147.52324983119
510,2017,1,2,2,4.8429897046345705,1,40.488096689215105,0.0,2,1.0,0,7044.55072291063
511,2017,1,2,7,4.79010966810967,0,40.8123448773449,5.0,3,1.0,1,7354.05571969697
512,2017,1,2,1,7.410369047619049,1,40.1675,5.0,2,0.0,1,9016.48370238095
513,2017,1,2,2,6.152434408513741,0,40.1387616819455,1.0,0,0.0,1,7040.68798332567
514,2017,12,2,1,1.0,0,40.0,0.0,2,1.0,1,10000.0
515,2017,1,2,2,7.0,0,38.0,0.0,2,1.0,0,4416.0
516,2017,1,2,2,7.0,0,40.0,0.0,2,1.0,1,5750.0
517,2017,1,2,2,10.0,1,42.0,0.0,2,1.0,0,7583.0
518,2017,1,2,2,0.0,0,40.0,0.0,1,1.0,1,8333.0
519,2017,12,2,2,4.0,0,40.0,1.0,0,0.0,0,7916.0
520,2017,12,2,5,6.886204301075269,0,42.1220574899196,0.0,1,1.0,1,7892.751687096079
521,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
522,2017,12,2,2,5.0,0,40.0,1.0,2,1.0,0,7166.0
523,2017,12,2,1,3.82,0,40.795,3.0,0,0.0,1,9279.969523809521
524,2017,1,2,2,7.0,0,40.0,0.0,2,1.0,0,6750.0
525,2017,12,2,2,4.82728549228549,0,40.9208207070707,5.0,0,0.0,1,7260.6786269286295
526,2017,12,2,6,5.0,0,43.0,0.0,3,0.0,0,5166.0
527,2017,12,2,1,2.0,0,45.0,4.0,0,0.0,1,6250.0
528,2017,12,2,2,2.0,0,40.0,0.0,2,1.0,0,5916.0
529,2017,12,2,5,3.0,0,42.0,0.0,2,1.0,1,5187.0
530,2018,1,2,2,4.731855065621599,0,40.947410206204204,1.0,2,1.0,0,7094.753170297729
531,2017,12,2,2,5.0,0,40.0,5.0,2,0.0,1,10416.0
532,2017,12,2,1,4.59758333333333,1,40.279,1.0,3,0.0,0,7029.90716666667
533,2018,12,0,5,5.0,1,40.0,1.0,2,0.0,1,7166.0
534,2018,12,2,2,5.0,0,43.0,0.0,2,0.0,0,7790.0
535,2017,12,2,2,5.0,0,40.0,5.0,2,0.0,0,7166.0
536,2017,1,2,5,3.7421190430667104,0,40.434221976096296,0.0,2,1.0,0,6864.11238986838
537,2017,12,2,2,5.0,0,40.0,3.0,0,0.0,0,7166.0
538,2017,1,2,1,6.0,0,40.0,0.0,1,1.0,0,6083.0
539,2017,12,2,2,10.0,0,42.0,1.0,1,1.0,1,8000.0
540,2018,1,2,2,5.0,0,40.0,5.0,3,1.0,0,7166.0
541,2017,12,2,2,5.0,0,40.0,0.0,2,0.0,0,7216.0
542,2018,12,2,5,5.0,1,40.0,5.0,2,1.0,1,7166.0
543,2018,12,2,2,4.33048561027325,0,40.9734095118135,0.0,2,0.0,1,7298.82316186425
544,2018,12,2,0,1.0,0,38.0,1.0,2,1.0,0,4000.0
545,2017,1,2,1,3.95108824578712,0,40.2893202221973,1.0,2,1.0,0,7179.575611079859
546,2018,12,2,2,4.7719611254701695,0,40.7615858249761,1.0,2,0.0,1,8021.9375778557915
547,2017,12,2,1,2.90026345876346,0,40.3882857142857,0.0,1,0.0,0,5794.37218578644
548,2017,12,2,2,4.0,0,40.0,0.0,1,1.0,1,9695.0
549,2017,1,2,5,4.88738136059847,1,40.1393036889581,0.0,0,0.0,1,7730.298969298249
550,2017,12,2,1,3.0,0,45.0,2.0,2,1.0,0,5100.0
551,2017,1,2,1,4.07064526629927,0,,0.0,0,0.0,0,6749.64577467426
552,2017,1,2,5,5.0,1,40.0,0.0,3,1.0,1,7166.0
553,2018,12,2,2,1.0,0,40.0,0.0,2,1.0,0,4333.0
554,2017,1,2,2,4.0,0,40.0,0.0,2,1.0,1,5166.0
555,2017,1,2,2,5.0,0,45.0,0.0,2,1.0,0,5000.0
556,2017,12,2,2,4.01633333333333,0,41.7710714285714,4.0,1,1.0,1,7289.712619047621
557,2017,1,2,2,4.0,1,37.0,0.0,1,0.0,1,8583.0
558,2017,12,2,2,4.22536881685124,0,40.428527767042496,0.0,1,1.0,1,6927.16367895412
559,2017,12,2,2,5.0,0,40.0,3.0,3,1.0,1,7166.0
560,2017,1,2,5,3.7124810529845798,0,40.0080530712531,0.0,0,0.0,0,6865.711458037061
561,2017,12,2,2,1.0,0,40.0,2.0,2,1.0,1,6916.0
562,2018,12,2,1,5.200462814962821,1,41.8708602182132,0.0,0,1.0,0,6543.75283062036
563,2017,12,2,1,3.5105805028305,0,40.862876984127,2.0,2,0.0,0,7626.588306277059
564,2017,1,2,2,6.0,0,40.0,0.0,2,0.0,0,5500.0
565,2017,1,2,6,2.0,0,40.0,0.0,2,1.0,0,6083.0
566,2017,12,2,2,3.0,0,40.0,0.0,2,1.0,0,10250.0
567,2017,12,2,1,10.0,0,40.0,1.0,3,1.0,1,6333.0
568,2018,12,2,5,3.4285692640692598,0,40.084285714285706,0.0,1,0.0,0,7041.9666969697
569,2017,12,2,2,10.0,0,40.0,0.0,3,1.0,1,9666.0
570,2017,12,2,2,9.0,0,40.0,0.0,2,1.0,0,7166.0
571,2017,1,2,5,5.11916666666667,1,39.675555555555604,1.0,1,0.0,1,7206.61333333333
572,2017,1,2,2,2.0,0,43.0,0.0,3,1.0,0,7916.0
573,2017,1,2,5,6.8027582972583,0,41.9631082251082,1.0,3,0.0,1,7428.85467460317
574,2017,12,2,2,4.90397208246607,0,40.4600916414693,5.0,2,1.0,0,8071.46592040938
575,2017,1,2,5,2.0,0,40.0,0.0,2,1.0,1,6487.0
576,2017,12,2,2,5.0,0,40.0,1.0,2,0.0,1,9166.0
577,2017,12,2,7,7.0,0,45.0,2.0,3,1.0,1,7916.0
578,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
579,2017,1,2,7,1.0,0,40.0,1.0,2,1.0,1,10250.0
580,2017,12,2,2,5.0,0,40.0,0.0,2,0.0,1,7166.0
581,2017,12,2,1,7.0,1,40.0,0.0,4,0.0,1,5250.0
582,2017,12,2,6,3.0,0,40.0,0.0,2,1.0,0,5250.0
583,2017,1,2,2,5.0,0,42.0,0.0,2,1.0,0,6500.0
584,2017,1,2,1,9.0,0,45.0,0.0,2,1.0,1,10583.0
585,2017,12,2,2,5.0,0,40.0,0.0,2,1.0,0,7166.0
586,2017,12,2,6,5.0,0,40.0,0.0,2,0.0,0,7208.0
587,2017,12,2,4,1.0,1,40.0,0.0,0,0.0,0,10416.0
588,2017,12,2,5,4.0,0,40.0,0.0,2,1.0,0,5416.0
589,2017,12,2,4,5.0,1,40.0,0.0,0,0.0,0,7166.0
590,2017,12,0,5,3.5289806890151296,0,40.075,0.0,3,1.0,0,6771.47969447167
591,2018,12,2,2,1.0,0,40.0,2.0,0,0.0,1,9375.0
592,2017,12,2,2,3.0,0,37.0,0.0,2,1.0,0,5458.0
593,2017,12,2,2,5.0,0,40.0,1.0,0,0.0,0,7166.0
594,2017,12,2,1,7.0,0,40.0,0.0,3,1.0,0,3833.0
595,2017,1,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
596,2017,1,2,2,2.0,0,38.0,4.0,1,0.0,0,9166.0
597,2017,12,2,2,2.0,0,40.0,1.0,1,1.0,1,9108.0
598,2018,12,2,6,1.0,0,41.0,0.0,2,0.0,0,6250.0
599,2017,1,2,2,2.0,0,45.0,0.0,2,0.0,0,6000.0
600,2017,1,2,7,3.8282731606199105,1,42.106461739241205,0.0,2,1.0,0,6902.39893840136
601,2017,1,2,4,5.0,1,40.0,0.0,3,0.0,0,7166.0
602,2017,1,2,2,3.0,1,38.0,5.0,3,1.0,1,7916.0
603,2017,12,2,2,2.0,0,40.0,5.0,0,0.0,0,10333.0
604,2017,12,2,1,5.0,0,40.0,0.0,2,0.0,0,7166.0
605,2017,1,2,5,1.0,0,40.0,3.0,1,1.0,1,7916.0
606,2018,12,2,1,4.0,0,40.0,0.0,1,0.0,0,5166.0
607,2018,12,2,2,5.0,0,40.0,0.0,1,0.0,0,7166.0
608,2017,12,2,5,6.1531547619047595,1,40.0,5.0,2,1.0,1,7764.537404761909
609,2017,12,2,2,6.0,1,37.0,0.0,2,1.0,1,4583.0
610,2017,12,2,1,5.0,0,45.0,0.0,2,1.0,0,6250.0
611,2017,12,2,1,10.0,0,40.0,0.0,2,1.0,0,5125.0
612,2017,1,2,4,3.0,1,40.0,0.0,3,1.0,1,7745.0
613,2017,1,0,1,5.0,1,40.0,3.0,0,1.0,0,7166.0
614,2017,1,2,2,7.0,0,40.0,0.0,2,1.0,1,7500.0
615,2017,1,2,2,0.0,1,45.0,5.0,2,0.0,1,7500.0
616,2017,1,2,1,5.0,0,40.0,0.0,2,1.0,0,7166.0
617,2018,12,0,2,1.0,0,38.0,0.0,2,1.0,1,7416.0
618,2017,1,2,2,5.0,1,40.0,1.0,2,1.0,1,7166.0
619,2017,12,2,2,1.0,0,37.0,0.0,2,0.0,0,3941.0
620,2017,1,2,2,2.0,0,38.0,0.0,2,1.0,1,5500.0
621,2018,12,2,4,5.0,1,40.0,0.0,3,1.0,1,7166.0
622,2017,1,2,2,2.0,0,40.0,0.0,0,0.0,0,7083.0
623,2017,1,2,2,2.0,0,40.0,0.0,2,1.0,0,7666.0
624,2017,1,2,2,3.79343849206349,0,38.85068067226889,3.0,1,1.0,1,6954.07499922884
625,2017,1,2,5,2.0,0,40.0,0.0,2,1.0,1,8750.0
626,2018,12,2,1,1.0,0,40.0,0.0,1,0.0,1,6666.0
627,2017,12,2,2,6.152434408513741,0,40.1387616819455,1.0,0,0.0,1,7040.68798332567
628,2017,12,2,2,6.0,0,40.0,1.0,1,0.0,1,7735.0
629,2018,12,2,6,10.0,0,40.0,0.0,2,1.0,0,8416.0
630,2017,1,2,2,4.4783951490631795,0,40.3792591376114,2.0,2,1.0,1,7887.355291386909
631,2018,12,0,5,5.0,0,40.0,5.0,2,1.0,0,7166.0
632,2017,12,2,2,9.0,1,40.0,5.0,2,1.0,0,7500.0
633,2018,1,2,6,8.0,0,40.0,2.0,2,0.0,0,7500.0
634,2017,12,2,2,2.0,0,45.0,3.0,2,1.0,1,8750.0
635,2017,12,2,1,5.604428571428571,0,40.036333333333296,5.0,0,0.0,0,7485.665166666659
636,2017,12,2,2,4.1911711163395795,0,40.809895582514,0.0,1,1.0,0,6032.160004854661
637,2017,12,0,2,4.36141716616717,0,39.9833333333333,5.0,1,0.0,1,7269.761450216451
638,2017,12,2,2,2.0,0,40.0,0.0,0,0.0,0,5000.0
639,2017,12,2,1,5.0,0,40.0,0.0,4,0.0,0,7166.0
640,2017,1,2,2,4.2910907980908,1,41.497321428571404,0.0,1,1.0,0,6917.725862193361
641,2017,12,2,1,4.0,0,40.0,0.0,0,0.0,0,5666.0
642,2017,12,2,2,4.39897442599596,0,40.9390320654104,0.0,2,1.0,0,6929.89287980687
643,2017,12,2,1,7.0,0,40.0,0.0,2,1.0,1,4166.0
644,2017,1,2,1,5.0,0,45.0,0.0,1,1.0,0,5583.0
645,2017,1,2,5,5.0,1,40.0,2.0,2,1.0,1,7166.0
646,2017,12,2,7,3.0,0,40.0,2.0,2,0.0,0,6083.0
647,2017,1,2,2,3.0,0,45.0,1.0,3,1.0,0,7333.0
648,2017,12,2,2,10.0,1,40.0,0.0,2,1.0,1,9166.0
649,2017,12,2,1,5.0,1,40.0,1.0,2,0.0,1,5782.0
650,2017,12,2,5,4.885,0,40.0833333333333,3.0,2,0.0,1,7235.22966666667
651,2017,1,2,1,4.11272897715222,0,40.8092582064971,0.0,2,0.0,0,6967.32449087088
652,2018,12,2,2,5.0,0,40.0,2.0,2,1.0,0,7166.0
653,2017,12,2,5,2.0,0,40.0,0.0,2,0.0,0,9583.0
654,2017,1,2,6,7.0,0,40.0,0.0,2,1.0,0,6000.0
655,2017,1,2,2,4.30701587301587,1,40.046704710144894,1.0,2,0.0,0,6152.16555555556
656,2017,12,2,2,7.0,0,40.0,3.0,1,0.0,1,6750.0
657,2017,1,2,2,5.0,0,40.0,0.0,3,0.0,1,7166.0
658,2017,12,2,0,5.0,0,40.0,0.0,1,1.0,0,7166.0
659,2017,12,2,2,4.6150413211557595,0,40.810169591180895,1.0,2,1.0,1,7342.12456054052
660,2017,1,2,2,6.0,1,43.0,0.0,0,0.0,1,10000.0
661,2017,1,2,2,10.0,0,40.0,0.0,3,0.0,0,8658.0
662,2017,1,2,7,5.0,1,40.0,3.0,3,0.0,0,7166.0
663,2017,12,2,2,5.41484649745679,0,40.512582352288206,1.0,1,0.0,1,7453.91735772153
664,2017,12,2,2,5.0,1,40.0,1.0,2,1.0,0,7166.0
665,2018,12,2,5,3.0,0,43.0,0.0,2,1.0,0,6250.0
666,2017,12,2,1,2.0576709401709397,0,41.2434788128538,4.0,2,1.0,1,5674.19115873016
